AccelX:10.11,AccelY:0.08,AccelZ:-0.10, GyroX:-0.58,GyroY:-0.01,GyroZ:-0.08
AccelX:10.05,AccelY:0.12,AccelZ:2.07, GyroX:-0.62,GyroY:0.34,GyroZ:0.01
AccelX:9.74,AccelY:0.03,AccelZ:2.27, GyroX:-0.62,GyroY:0.08,GyroZ:0.04
AccelX:10.02,AccelY:-0.13,AccelZ:1.94, GyroX:-0.65,GyroY:-0.11,GyroZ:-0.03
AccelX:10.13,AccelY:-0.18,AccelZ:1.86, GyroX:-0.65,GyroY:-0.13,GyroZ:-0.01
AccelX:10.09,AccelY:-0.04,AccelZ:1.44, GyroX:-0.61,GyroY:0.15,GyroZ:-0.07
AccelX:10.08,AccelY:-0.05,AccelZ:1.47, GyroX:-0.66,GyroY:0.05,GyroZ:-0.06
AccelX:10.21,AccelY:0.24,AccelZ:1.36, GyroX:-0.65,GyroY:-0.10,GyroZ:-0.09
AccelX:10.25,AccelY:-0.08,AccelZ:1.15, GyroX:-0.81,GyroY:0.07,GyroZ:-0.09
AccelX:10.17,AccelY:-0.07,AccelZ:1.62, GyroX:-0.62,GyroY:-0.18,GyroZ:-0.06
AccelX:10.06,AccelY:-0.18,AccelZ:2.03, GyroX:-0.55,GyroY:-0.18,GyroZ:-0.03
AccelX:10.18,AccelY:-0.06,AccelZ:1.94, GyroX:-0.57,GyroY:-0.17,GyroZ:-0.03
AccelX:9.93,AccelY:-0.11,AccelZ:1.87, GyroX:-0.62,GyroY:-0.11,GyroZ:-0.01
AccelX:10.07,AccelY:-0.03,AccelZ:1.75, GyroX:-0.64,GyroY:-0.08,GyroZ:-0.03
AccelX:10.20,AccelY:-0.05,AccelZ:1.65, GyroX:-0.61,GyroY:-0.13,GyroZ:-0.05
AccelX:10.06,AccelY:0.04,AccelZ:0.99, GyroX:-0.63,GyroY:-0.21,GyroZ:-0.06
AccelX:9.25,AccelY:0.34,AccelZ:3.38, GyroX:-0.07,GyroY:0.11,GyroZ:-0.25
AccelX:10.19,AccelY:0.14,AccelZ:1.96, GyroX:-0.69,GyroY:0.15,GyroZ:-0.00
