,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Mode
1264,11.44,-0.44,0.99,-0.57,-0.14,-0.07,0.0
1265,9.21,-0.84,1.91,-0.67,0.19,0.11,0.0
1266,9.19,-0.01,2.41,-0.58,0.02,-0.12,0.0
1267,10.53,0.16,2.78,-0.26,0.0,0.11,0.0
1268,11.35,-0.27,1.39,-0.71,-0.15,0.09,0.0
1269,8.99,-1.11,1.98,-0.62,0.14,0.05,0.0
1270,10.46,-0.83,2.41,-0.79,0.0,-0.33,0.0
1271,9.79,-0.41,2.11,-0.37,-0.05,-0.04,0.0
1272,10.77,0.05,2.05,-0.41,0.07,0.07,0.0
1273,11.23,-0.51,1.14,-0.4,-0.17,0.01,0.0
1274,9.27,-1.0,1.98,-0.48,0.08,0.05,0.0
1275,10.72,-1.29,2.85,-0.73,0.23,-0.31,0.0
1276,11.38,-0.17,1.04,-0.94,-0.11,0.02,0.0
1277,9.17,0.11,2.56,-0.69,0.09,-0.03,0.0
1278,10.72,0.01,2.01,-0.31,0.0,0.16,0.0
1279,10.99,-0.54,1.25,-0.39,-0.14,0.02,0.0
1280,9.26,-0.93,2.12,-0.39,0.17,0.04,0.0
1281,10.79,-1.33,2.93,-0.76,-0.02,-0.19,0.0
1282,10.58,-0.41,0.92,-0.77,0.03,0.05,0.0
1283,9.07,-0.27,2.21,-0.8,0.06,-0.04,0.0
1284,10.8,-0.19,2.35,-0.23,0.02,0.12,0.0
1285,11.14,-0.51,1.09,-0.59,-0.2,-0.01,0.0
1286,9.24,-1.12,1.66,-0.62,0.18,0.02,0.0
1287,10.17,-0.04,1.5,-0.72,0.09,0.01,0.0
1288,9.0,-0.05,2.09,-0.67,0.06,-0.07,0.0
1289,10.5,-0.2,2.11,-0.19,0.01,0.12,0.0
1290,11.02,-0.19,2.08,-0.55,-0.02,0.14,0.0
1291,9.13,-0.92,1.9,-0.55,0.14,-0.04,0.0
1292,10.65,-1.09,2.8,-0.76,0.2,-0.22,0.0
1293,10.88,-0.08,1.23,-0.82,0.08,0.05,0.0
1294,9.24,0.11,2.61,-0.66,0.11,-0.11,0.0
1295,10.94,0.4,2.51,-0.47,0.0,0.08,0.0
1296,11.1,-0.61,1.39,-0.49,-0.15,0.06,0.0
1297,9.14,-1.03,2.27,-0.5,0.19,0.06,0.0
1298,10.41,-1.01,2.45,-0.65,0.09,-0.26,0.0
1299,9.65,-0.28,2.53,-0.77,-0.01,-0.07,0.0
1300,10.78,0.18,2.16,-0.34,-0.01,0.08,0.0
1301,11.71,-0.4,1.07,-0.45,-0.29,0.07,0.0
1302,8.95,-1.0,1.81,-0.56,0.28,0.05,0.0
1303,10.94,-1.07,2.13,-0.83,0.05,-0.3,0.0
1304,9.38,-0.2,2.12,-0.58,0.02,-0.09,0.0
1305,10.64,-0.18,2.11,-0.37,0.17,0.17,0.0
1306,10.98,-0.44,1.16,-0.77,-0.1,0.07,0.0
1307,9.27,-0.9,1.81,-0.51,0.13,0.08,0.0
1308,10.46,-1.47,2.93,-0.81,0.13,-0.28,0.0
1309,10.92,-0.21,1.28,-0.91,-0.13,-0.0,0.0
1310,9.03,-0.22,2.06,-0.68,-0.05,-0.07,0.0
1311,10.71,0.38,2.03,-0.29,-0.06,0.17,0.0
1312,9.28,-0.88,1.87,-0.53,0.34,-0.02,0.0
1313,11.22,-0.13,0.95,-0.86,-0.13,0.03,0.0
1314,9.27,-0.31,2.04,-0.69,0.05,-0.13,0.0
1315,10.84,-0.27,1.79,-0.23,0.06,0.16,0.0
1316,10.94,-0.61,1.19,-0.41,-0.03,0.02,0.0
1317,9.12,-1.01,1.53,-0.48,0.09,0.03,0.0
1318,10.71,-1.39,3.19,-0.85,0.06,-0.34,0.0
1319,9.02,-0.09,2.08,-0.72,-0.01,-0.09,0.0
1320,10.73,-0.1,2.27,-0.36,-0.02,0.18,0.0
1321,11.07,-0.43,1.27,-0.51,-0.1,-0.02,0.0
1322,8.88,-1.03,1.8,-0.45,0.07,-0.01,0.0
1323,10.76,-1.34,2.45,-0.75,0.03,-0.23,0.0
1324,11.01,-0.19,0.69,-0.81,-0.09,0.01,0.0
1325,9.01,-0.04,2.01,-0.71,0.15,-0.05,0.0
1326,10.78,0.12,2.22,-0.31,0.12,0.08,0.0
1327,11.33,-0.46,1.05,-0.56,-0.2,-0.01,0.0
1328,9.14,-0.82,1.95,-0.58,0.25,0.02,0.0
1329,10.78,-1.14,2.64,-0.78,0.06,-0.15,0.0
1330,10.93,-0.37,1.05,-0.86,0.02,-0.06,0.0
1331,9.22,-0.18,2.36,-0.69,0.07,-0.09,0.0
1332,10.86,0.06,2.45,-0.38,-0.04,0.08,0.0
1333,9.34,-0.92,2.14,-0.46,0.16,0.1,0.0
1334,11.19,-0.57,1.56,-0.71,-0.04,-0.02,0.0
1335,9.37,-0.3,2.34,-0.57,0.09,0.01,0.0
1336,11.12,-0.09,2.19,-0.36,-0.14,0.17,0.0
1337,10.82,-0.33,1.62,-0.81,0.04,0.06,0.0
1338,11.26,-0.82,1.41,-0.48,-0.1,-0.03,0.0
1339,9.32,-1.21,2.11,-0.48,0.14,0.05,0.0
1340,10.59,-1.22,2.66,-0.76,0.04,-0.35,0.0
1341,8.95,-0.7,2.07,-0.58,-0.04,-0.05,0.0
1342,11.03,-0.32,1.75,-0.28,-0.07,0.09,0.0
1343,9.33,-0.74,1.82,-0.52,0.15,0.01,0.0
1344,10.89,-1.37,2.55,-0.76,0.13,-0.25,0.0
1345,8.99,-0.22,1.83,-0.76,0.09,-0.06,0.0
1346,10.65,-0.09,2.12,-0.26,0.14,0.12,0.0
1347,8.82,-0.98,2.09,-0.52,0.2,0.02,0.0
1348,10.85,-0.43,0.86,-0.83,-0.18,0.0,0.0
1349,9.2,-0.35,1.97,-0.64,0.06,-0.09,0.0
1350,10.92,0.46,2.02,-0.26,0.12,0.11,0.0
1351,11.27,-0.11,0.79,-0.52,-0.14,-0.0,0.0
1352,9.14,-1.02,1.48,-0.56,0.18,0.06,0.0
1353,10.86,-1.3,2.84,-0.77,0.08,-0.18,0.0
1354,11.28,-0.18,0.77,-0.88,-0.17,0.04,0.0
1355,9.37,-0.41,2.16,-0.65,0.04,-0.13,0.0
1356,10.52,0.2,1.86,-0.23,0.1,0.08,0.0
1357,10.84,-0.06,1.63,-0.52,-0.1,0.13,0.0
1358,11.86,-0.07,1.04,-0.43,-0.16,-0.02,0.0
1359,9.2,-0.7,2.01,-0.67,0.36,-0.01,0.0
1360,11.06,-0.69,2.05,-0.74,-0.18,-0.11,0.0
1361,9.47,-0.25,2.72,-0.53,0.16,-0.09,0.0
1362,10.76,0.14,2.71,-0.32,0.01,0.13,0.0
1363,10.69,-0.9,1.15,-0.47,-0.33,-0.04,0.0
1364,9.32,-0.86,2.26,-0.65,-0.04,0.06,0.0
1365,11.12,-1.55,2.58,-0.92,0.17,-0.23,0.0
1366,9.54,-0.57,2.39,-0.88,-0.04,0.04,0.0
1367,9.04,-1.0,2.43,-0.49,0.34,0.03,0.0
1368,9.1,-0.02,2.41,-0.8,0.11,-0.04,0.0
1369,10.65,0.54,2.79,-0.26,0.15,0.26,0.0
1370,9.55,-1.28,2.34,-0.45,0.18,-0.03,0.0
1371,10.61,-1.54,2.94,-0.72,0.03,-0.31,0.0
1372,9.4,0.12,2.32,-0.8,0.08,-0.1,0.0
1373,10.64,0.5,3.19,-0.55,0.13,0.21,0.0
1374,9.03,-0.7,2.41,-0.52,0.15,0.06,0.0
1375,10.65,-1.29,2.46,-0.87,0.1,-0.31,0.0
1376,9.61,0.37,2.69,-0.83,-0.07,0.03,0.0
1377,10.95,0.19,2.32,-0.39,0.06,0.17,0.0
1378,8.97,-0.95,2.49,-0.27,-0.07,0.08,0.0
1379,10.65,-1.26,2.26,-0.91,0.13,-0.24,0.0
1380,10.58,-0.26,0.68,-1.04,-0.1,-0.08,0.0
1381,9.66,0.09,2.23,-0.78,-0.05,-0.06,0.0
1382,10.95,0.9,2.33,-0.22,0.14,0.3,0.0
1383,9.25,-0.81,1.9,-0.5,0.03,-0.04,0.0
1384,9.97,0.02,2.39,-1.02,-0.1,-0.02,0.0
1385,10.84,0.48,2.44,-0.4,-0.13,0.05,0.0
1386,9.21,-0.8,1.87,-0.44,0.14,0.09,0.0
1387,10.27,-1.53,2.28,-0.74,0.24,-0.2,0.0
1388,10.54,0.22,1.02,-0.96,-0.3,-0.04,0.0
1389,9.6,-0.14,2.71,-0.67,-0.05,-0.12,0.0
1390,10.82,0.62,1.9,-0.43,0.18,0.08,0.0
1391,9.72,-0.74,2.02,-0.54,0.3,0.09,0.0
1392,9.54,-0.19,2.8,-0.64,-0.0,-0.17,0.0
1393,11.21,0.57,3.28,-0.45,-0.01,0.22,0.0
1394,9.06,-1.25,2.15,-0.68,0.13,0.08,0.0
1395,9.96,-1.46,2.51,-0.72,0.09,-0.24,0.0
1396,9.2,-0.18,2.67,-0.65,-0.07,-0.02,0.0
1397,10.82,-0.05,2.44,-0.2,0.16,0.28,0.0
1398,9.31,-1.48,2.28,-0.46,0.2,0.04,0.0
1399,10.68,-1.72,3.06,-0.86,0.08,-0.16,0.0
1400,10.49,-0.27,1.02,-1.15,-0.15,-0.02,0.0
1401,9.39,-0.34,1.98,-0.98,-0.13,-0.05,0.0
1402,10.57,0.45,2.55,-0.25,0.46,0.18,0.0
1403,9.03,-1.31,2.32,-0.6,0.14,0.08,0.0
1404,10.98,-1.66,3.28,-0.88,0.09,-0.16,0.0
1405,9.08,-0.18,2.55,-0.82,-0.04,-0.04,0.0
1406,11.02,0.03,2.63,-0.19,0.09,0.21,0.0
1407,10.68,-0.81,1.9,-0.62,-0.17,-0.04,0.0
1408,9.49,-1.02,2.29,-0.65,0.16,-0.01,0.0
1409,10.18,-1.57,2.27,-0.83,0.02,-0.31,0.0
1410,10.64,-0.02,0.86,-0.9,-0.14,-0.06,0.0
1411,9.35,0.04,2.26,-0.75,-0.02,-0.06,0.0
1412,10.86,-0.06,1.61,-0.3,-0.04,0.18,0.0
1413,11.15,-0.51,1.36,-0.36,-0.21,0.0,0.0
1414,10.56,-0.46,1.1,-0.87,0.15,-0.3,0.0
1415,9.24,-0.02,1.57,-0.69,-0.11,0.05,0.0
1416,10.6,-0.2,1.56,-0.21,-0.02,0.3,0.0
1417,11.6,-0.51,0.67,-0.45,-0.17,-0.12,0.0
1418,10.69,-1.28,2.15,-0.74,0.05,-0.26,0.0
1419,11.09,-0.29,0.99,-0.78,-0.18,-0.05,0.0
1420,9.17,-0.33,1.86,-0.6,-0.02,-0.04,0.0
1421,11.04,0.17,1.76,-0.35,0.05,0.09,0.0
1422,11.68,-0.54,1.02,-0.35,-0.2,-0.03,0.0
1423,9.21,-0.93,2.03,-0.47,0.24,0.08,0.0
1424,11.06,-1.36,2.42,-0.86,0.0,-0.3,0.0
1425,11.04,0.12,1.31,-0.83,-0.06,0.02,0.0
1426,9.49,-0.23,2.34,-0.71,0.15,-0.06,0.0
1427,10.78,-0.24,2.14,-0.34,0.04,0.18,0.0
1428,9.04,-0.94,2.14,-0.5,0.12,0.03,0.0
1429,10.59,-1.19,2.14,-0.82,0.08,-0.37,0.0
1430,9.58,-0.45,2.38,-0.63,-0.01,-0.08,0.0
1431,10.57,0.03,2.52,-0.49,0.14,0.09,0.0
1432,11.44,-0.22,1.12,-0.44,-0.17,-0.03,0.0
1433,9.36,-0.78,2.01,-0.48,0.14,0.06,0.0
1434,10.55,-1.33,2.31,-0.77,0.18,-0.28,0.0
1435,10.88,-0.01,1.01,-0.86,-0.14,0.04,0.0
1436,9.81,0.04,2.49,-0.74,0.1,-0.09,0.0
1437,10.93,-0.06,2.11,-0.22,-0.03,0.17,0.0
1438,10.88,-1.35,3.06,-0.74,0.02,-0.27,0.0
1439,10.71,0.14,1.23,-0.69,-0.06,-0.01,0.0
1440,10.34,0.48,1.53,-0.72,-0.06,-0.1,0.0
1441,10.97,0.4,2.11,-0.27,0.05,0.17,0.0
1442,11.18,0.09,1.25,-0.63,-0.18,0.07,0.0
1443,9.34,-0.56,1.75,-0.72,0.2,0.08,0.0
1444,10.98,-0.46,0.96,-0.62,0.01,0.02,0.0
1445,9.11,0.08,1.81,-0.65,0.01,-0.05,0.0
1446,10.8,0.04,2.17,-0.25,0.08,0.12,0.0
1447,11.05,-0.07,1.85,-0.68,-0.11,0.07,0.0
1448,9.3,-0.74,2.02,-0.53,0.22,0.02,0.0
1449,11.22,-0.3,0.92,-0.76,-0.15,0.01,0.0
1450,9.15,-0.08,1.84,-0.64,0.05,-0.08,0.0
1451,10.82,-0.08,1.89,-0.19,0.17,0.2,0.0
1452,11.22,-0.65,1.01,-0.6,-0.04,-0.05,0.0
1453,9.13,-1.0,1.91,-0.55,0.14,0.03,0.0
1454,11.04,-0.38,1.1,-0.75,-0.06,0.03,0.0
1455,9.27,-0.39,2.38,-0.51,-0.02,-0.03,0.0
1456,11.01,-0.11,1.89,-0.35,-0.12,0.11,0.0
1457,10.94,-0.34,1.22,-0.88,-0.01,0.03,0.0
1458,11.07,-0.78,0.87,-0.37,-0.02,-0.03,0.0
1459,9.19,-0.8,1.74,-0.47,0.18,0.04,0.0
1460,10.81,-1.34,2.71,-0.68,0.09,-0.28,0.0
1461,11.21,-0.17,1.22,-0.88,-0.22,-0.02,0.0
1462,9.31,-0.13,2.4,-0.68,0.02,-0.07,0.0
1463,11.05,0.11,1.34,-0.36,-0.28,0.07,0.0
1464,11.2,-0.73,0.62,-0.58,-0.06,0.03,0.0
1465,9.22,-1.12,1.58,-0.57,0.2,0.1,0.0
1466,10.59,-1.13,2.2,-0.75,0.13,-0.32,0.0
1467,11.4,-0.08,0.89,-0.75,-0.09,-0.02,0.0
1468,9.02,-0.31,2.07,-0.6,0.17,-0.07,0.0
1469,11.07,-0.02,1.83,-0.3,-0.12,0.07,0.0
1470,11.59,-0.7,0.95,-0.38,-0.12,-0.06,0.0
1471,9.21,-0.73,1.89,-0.46,0.26,0.08,0.0
1472,10.86,-1.16,2.34,-0.71,0.09,-0.22,0.0
1473,11.21,-0.28,0.78,-0.86,-0.22,-0.06,0.0
1474,9.32,-0.28,2.2,-0.63,-0.06,-0.05,0.0
1475,11.32,0.04,1.36,-0.35,-0.13,0.09,0.0
1476,11.48,-0.68,0.69,-0.45,-0.11,-0.0,0.0
1477,10.03,-0.65,1.66,-0.49,0.33,0.05,0.0
1478,11.02,-1.09,2.63,-0.72,-0.01,-0.22,0.0
1479,11.03,-0.46,1.12,-0.81,-0.1,-0.02,0.0
1480,9.29,-0.09,2.18,-0.69,0.05,-0.1,0.0
1481,10.87,0.3,1.91,-0.26,-0.05,0.09,0.0
1482,11.52,-0.72,0.86,-0.56,-0.12,0.05,0.0
1483,9.2,-1.01,1.74,-0.49,0.22,0.14,0.0
1484,10.75,-1.28,2.18,-0.85,0.18,-0.3,0.0
1485,11.19,-0.38,0.91,-0.8,-0.19,-0.02,0.0
1486,9.06,-0.26,2.04,-0.82,0.06,-0.1,0.0
1487,10.95,-0.16,2.04,-0.3,-0.02,0.06,0.0
1488,8.97,-0.89,1.74,-0.51,0.22,0.09,0.0
1489,10.63,-1.52,2.08,-0.85,0.12,-0.27,0.0
1490,11.32,-0.51,0.6,-0.72,-0.04,0.01,0.0
1491,9.07,-0.34,1.71,-0.67,-0.01,-0.08,0.0
1492,11.07,0.15,1.72,-0.23,0.12,0.1,0.0
1493,11.29,-0.54,1.02,-0.48,-0.04,0.02,0.0
1494,9.18,-0.85,1.95,-0.49,0.16,0.03,0.0
1495,11.46,-0.58,0.82,-0.81,-0.26,-0.02,0.0
1496,9.55,-0.36,2.28,-0.62,0.07,-0.07,0.0
1497,10.78,-0.1,1.74,-0.2,-0.0,0.11,0.0
1498,9.24,-0.94,1.73,-0.55,0.23,0.03,0.0
1499,10.75,-1.36,2.25,-0.75,0.12,-0.28,0.0
1500,11.19,-0.17,0.93,-0.78,-0.2,-0.05,0.0
1501,9.33,-0.08,2.36,-0.68,-0.01,-0.08,0.0
1502,11.29,-0.05,1.79,-0.31,-0.06,0.15,0.0
1503,11.5,-0.57,0.78,-0.54,-0.06,-0.03,0.0
1504,9.08,-0.75,1.66,-0.54,0.16,0.04,0.0
1505,10.63,-1.45,2.51,-0.75,0.17,-0.29,0.0
1506,11.15,-0.08,1.06,-0.86,-0.18,-0.02,0.0
1507,9.32,-0.14,1.98,-0.54,-0.04,-0.07,0.0
1508,10.87,0.09,1.65,-0.24,0.0,0.16,0.0
1509,11.29,-0.59,0.73,-0.46,-0.05,0.06,0.0
1510,9.32,-0.69,1.81,-0.5,0.17,0.08,0.0
1511,10.79,-1.16,2.48,-0.69,0.03,-0.28,0.0
1512,11.15,-0.32,0.75,-0.85,-0.02,-0.03,0.0
1513,9.06,-0.16,2.01,-0.73,0.02,-0.12,0.0
1514,11.27,-0.28,1.86,-0.3,-0.07,0.1,0.0
1515,11.1,-0.31,0.73,-0.81,-0.01,0.1,0.0
1516,11.39,-0.92,0.7,-0.49,-0.06,-0.05,0.0
1517,9.45,-0.94,1.65,-0.48,0.29,0.08,0.0
1518,10.75,-1.12,2.39,-0.71,0.0,-0.26,0.0
1519,11.28,-0.24,1.04,-0.86,-0.05,-0.07,0.0
1520,9.03,-0.22,2.17,-0.74,0.1,-0.12,0.0
1521,10.64,-0.32,2.0,-0.21,-0.01,0.13,0.0
1522,11.44,-0.32,1.07,-0.5,-0.09,-0.02,0.0
1523,8.86,-0.89,1.84,-0.63,0.21,0.02,0.0
1524,10.83,-1.2,2.13,-0.8,0.05,-0.29,0.0
1525,10.39,-0.23,0.75,-0.74,0.01,0.02,0.0
1526,9.19,-0.12,1.94,-0.68,0.03,-0.07,0.0
1527,10.67,-0.36,2.49,-0.47,0.08,0.08,0.0
1528,11.57,-0.7,1.19,-0.37,-0.2,-0.1,0.0
1529,9.04,-0.88,1.85,-0.39,0.15,-0.01,0.0
1530,9.34,-0.23,2.1,-0.78,0.03,-0.09,0.0
1531,10.65,-0.21,1.92,-0.25,0.06,0.21,0.0
1532,11.78,-0.27,1.1,-0.46,-0.19,-0.05,0.0
1533,9.09,-1.04,2.01,-0.45,0.22,-0.0,0.0
1534,10.74,-1.02,2.32,-0.72,0.06,-0.22,0.0
1535,8.86,-0.17,1.73,-0.73,0.09,-0.06,0.0
1536,10.97,-0.14,2.06,-0.22,0.13,0.19,0.0
1537,11.15,-0.45,1.25,-0.77,-0.05,0.04,0.0
1538,11.4,-0.4,1.12,-0.58,-0.02,0.04,0.0
1539,8.96,-1.19,1.84,-0.52,0.18,0.02,0.0
1540,11.08,-0.56,0.84,-0.75,-0.08,0.0,0.0
1541,9.48,-0.31,2.15,-0.59,0.05,-0.05,0.0
1542,10.86,-0.26,2.65,-0.34,-0.06,0.2,0.0
1543,11.27,-0.75,1.13,-0.52,-0.1,-0.0,0.0
1544,8.83,-1.18,1.78,-0.49,0.12,-0.02,0.0
1545,10.37,-1.28,2.38,-0.74,0.04,-0.33,0.0
1546,10.81,-0.51,1.17,-0.85,0.02,0.02,0.0
1547,9.21,-0.17,1.9,-0.79,0.15,-0.05,0.0
1548,10.72,0.14,2.39,-0.35,-0.02,0.1,0.0
1549,8.92,-1.25,1.89,-0.59,0.16,0.06,0.0
1550,10.4,-1.32,2.19,-0.69,0.13,-0.29,0.0
1551,11.12,-0.5,1.11,-0.72,-0.08,0.0,0.0
1552,9.24,-0.4,1.98,-0.63,0.04,-0.06,0.0
1553,10.9,0.06,1.97,-0.33,-0.03,0.09,0.0
1554,11.37,-0.56,0.98,-0.56,-0.07,0.01,0.0
1555,9.01,-1.01,1.75,-0.52,0.11,0.07,0.0
1556,10.53,-1.51,2.02,-0.81,0.23,-0.27,0.0
1557,11.22,-0.45,0.8,-0.91,-0.24,-0.05,0.0
1558,9.32,-0.14,1.99,-0.79,-0.02,-0.07,0.0
1559,10.8,-0.18,1.5,-0.3,0.02,0.13,0.0
1560,11.03,-0.57,0.58,-0.46,-0.09,-0.01,0.0
1561,9.07,-0.79,1.56,-0.47,0.12,0.07,0.0
1562,10.28,-1.27,2.49,-0.75,0.34,-0.27,0.0
1563,10.69,-1.11,2.61,-0.74,0.27,-0.22,0.0
1564,11.08,-0.22,0.92,-0.94,-0.14,-0.01,0.0
1565,9.28,-0.15,2.09,-0.7,0.01,-0.07,0.0
1566,10.72,0.18,1.81,-0.43,-0.05,0.1,0.0
1567,9.56,-0.76,1.87,-0.54,0.23,0.03,0.0
1568,10.57,-1.18,2.35,-0.73,0.21,-0.26,0.0
1569,9.01,-0.23,2.07,-0.72,0.05,-0.08,0.0
1570,10.87,0.34,2.08,-0.24,0.03,0.1,0.0
1571,11.38,-0.45,1.02,-0.62,-0.05,-0.01,0.0
1572,9.32,-1.18,1.89,-0.6,0.17,0.05,0.0
1573,11.39,-0.34,0.99,-0.75,-0.17,-0.01,0.0
1574,9.01,-0.15,1.91,-0.65,0.02,-0.08,0.0
1575,10.85,0.04,1.75,-0.23,-0.03,0.16,0.0
1576,10.9,-0.39,1.2,-0.75,-0.01,0.04,0.0
1577,11.23,-0.48,1.03,-0.54,-0.07,-0.0,0.0
1578,9.25,-1.1,1.83,-0.48,0.17,0.04,0.0
1579,10.53,-0.98,2.49,-0.8,0.18,-0.25,0.0
1580,11.43,-0.37,0.94,-0.77,-0.15,-0.02,0.0
1581,9.21,-0.37,1.94,-0.66,0.08,-0.05,0.0
1582,10.75,-0.01,2.13,-0.26,0.09,0.14,0.0
1583,9.3,-1.18,1.7,-0.5,0.24,0.03,0.0
1584,11.29,-0.45,1.0,-0.85,-0.12,-0.02,0.0
1585,9.26,-0.11,1.7,-0.76,0.05,-0.1,0.0
1586,10.81,-0.13,1.93,-0.19,-0.07,0.12,0.0
1587,11.69,-0.14,0.81,-0.62,-0.03,-0.04,0.0
1588,8.94,-0.75,1.89,-0.58,0.15,0.02,0.0
1589,10.29,-1.38,2.52,-0.74,0.13,-0.23,0.0
1590,11.3,-0.38,0.68,-0.82,-0.13,0.06,0.0
1591,9.35,-0.42,1.81,-0.62,0.04,-0.1,0.0
1592,10.8,-0.08,1.83,-0.39,0.12,0.06,0.0
1593,11.96,-0.46,1.1,-0.45,-0.1,0.01,0.0
1594,9.82,-0.53,1.88,-0.5,0.29,-0.04,0.0
1595,11.44,-0.21,0.87,-0.91,-0.19,-0.02,0.0
1596,9.08,0.05,2.09,-0.7,-0.03,-0.1,0.0
1597,10.77,-0.04,1.56,-0.18,0.02,0.2,0.0
1598,9.64,-1.09,1.79,-0.57,0.32,0.08,0.0
1599,9.55,-0.25,1.78,-0.69,0.06,-0.07,0.0
1600,11.06,-0.06,2.15,-0.3,0.07,0.14,0.0
1601,11.42,-0.47,1.41,-0.53,-0.13,0.04,0.0
1602,9.04,-0.76,2.01,-0.45,0.19,-0.04,0.0
1603,10.35,-1.48,2.64,-0.8,0.04,-0.24,0.0
1604,11.36,-0.12,0.82,-0.84,-0.07,0.04,0.0
1605,9.18,-0.25,2.22,-0.62,0.04,-0.07,0.0
1606,11.07,0.04,2.22,-0.2,-0.0,0.15,0.0
1607,11.51,-0.78,0.98,-0.59,-0.11,0.01,0.0
1608,8.8,-1.09,1.72,-0.6,0.35,0.03,0.0
1609,11.59,-1.32,1.42,-0.53,-0.39,-0.22,0.0
1610,11.17,-0.44,1.17,-0.79,-0.11,-0.01,0.0
1611,9.19,-0.32,1.99,-0.63,-0.07,-0.09,0.0
1612,10.77,0.11,2.43,-0.35,0.02,0.09,0.0
1613,9.08,-0.93,1.9,-0.61,0.17,0.06,0.0
1614,10.52,-1.01,2.06,-0.84,0.06,-0.26,0.0
1615,8.96,0.07,2.03,-0.76,0.1,-0.13,0.0
1616,10.94,0.02,1.81,-0.27,0.01,0.1,0.0
1617,10.72,-1.11,2.53,-0.8,0.17,-0.33,0.0
1618,10.85,-0.1,0.95,-0.85,-0.11,0.01,0.0
1619,9.33,0.07,1.79,-0.8,-0.06,-0.03,0.0
1620,10.69,0.03,1.88,-0.39,0.1,0.17,0.0
1621,10.81,0.21,1.85,-0.63,-0.04,0.08,0.0
1622,11.63,-0.25,0.74,-0.47,-0.18,-0.04,0.0
1623,9.01,-0.91,1.64,-0.47,0.16,0.05,0.0
1624,10.67,-1.0,1.89,-0.71,0.17,-0.3,0.0
1625,9.13,-0.33,1.87,-0.85,0.16,-0.02,0.0
1626,11.29,-0.35,1.82,-0.32,-0.04,0.12,0.0
1627,11.46,-0.37,1.25,-0.83,-0.08,-0.03,0.0
1628,9.96,-0.69,1.67,-0.48,0.3,-0.04,0.0
1629,10.7,-1.12,2.51,-0.72,0.14,-0.24,0.0
1630,11.49,-0.17,0.6,-0.94,-0.1,-0.01,0.0
1631,9.52,-0.14,2.2,-0.75,0.08,-0.09,0.0
1632,10.95,-0.07,2.08,-0.22,0.11,0.16,0.0
1633,9.26,-1.03,1.82,-0.51,0.2,0.03,0.0
1634,10.4,-1.46,2.87,-0.7,0.24,-0.25,0.0
1635,11.18,-0.06,0.96,-0.9,-0.15,0.02,0.0
1636,9.49,-0.3,2.38,-0.68,0.06,-0.07,0.0
1637,10.87,-0.18,2.16,-0.24,0.04,0.17,0.0
1638,11.61,-0.33,1.36,-0.6,-0.08,-0.04,0.0
1639,8.96,-1.2,2.15,-0.53,0.17,-0.04,0.0
1640,10.99,-1.15,2.72,-0.83,-0.05,-0.23,0.0
1641,9.06,-0.12,2.04,-0.65,-0.06,-0.09,0.0
1642,11.0,-0.36,1.59,-0.12,-0.07,0.21,0.0
1643,11.34,-0.47,1.05,-0.48,-0.07,0.01,0.0
1644,9.95,-0.51,1.66,-0.42,0.2,0.05,0.0
1645,11.35,-0.51,1.0,-0.63,-0.17,-0.15,0.0
1646,10.73,-0.18,1.38,-0.96,-0.08,-0.05,0.0
1647,9.45,-0.54,2.11,-0.66,-0.05,-0.05,0.0
1648,10.79,0.02,2.28,-0.29,0.12,0.14,0.0
1649,11.48,-0.45,1.06,-0.51,-0.09,-0.04,0.0
1650,9.71,-0.58,1.86,-0.48,0.3,-0.04,0.0
1651,10.93,-1.46,2.91,-0.69,0.03,-0.25,0.0
1652,11.32,-0.3,1.24,-0.88,-0.19,0.01,0.0
1653,9.46,-0.02,2.38,-0.75,0.09,-0.09,0.0
1654,10.88,0.12,1.93,-0.26,-0.03,0.18,0.0
1655,8.99,-0.89,1.96,-0.48,0.22,0.06,0.0
1656,10.64,-0.88,1.93,-0.76,-0.0,-0.28,0.0
1657,11.18,-0.94,0.92,-0.59,-0.06,-0.18,0.0
1658,11.31,-0.38,1.17,-0.85,0.02,-0.0,0.0
1659,9.02,-0.41,1.97,-0.75,0.06,-0.08,0.0
1660,10.43,0.36,2.06,-0.37,0.16,0.15,0.0
1661,11.17,-0.21,1.48,-0.81,-0.17,0.06,0.0
1662,11.52,-0.43,1.19,-0.58,-0.14,-0.03,0.0
1663,9.04,-1.22,1.89,-0.49,0.19,0.1,0.0
1664,11.11,-0.67,1.45,-0.73,-0.12,-0.01,0.0
1665,9.1,-0.41,2.07,-0.66,0.04,-0.07,0.0
1666,10.85,0.1,2.23,-0.32,0.01,0.1,0.0
1667,11.81,-0.62,1.13,-0.52,-0.11,0.0,0.0
1668,9.19,-1.06,1.93,-0.49,0.26,0.03,0.0
1669,10.86,-1.13,3.07,-0.63,-0.01,-0.25,0.0
1670,11.28,-0.35,1.19,-0.79,-0.13,0.01,0.0
1671,9.05,0.07,2.51,-0.73,0.09,-0.07,0.0
1672,10.8,-0.32,2.18,-0.22,-0.04,0.19,0.0
1673,9.18,-1.02,2.02,-0.55,0.14,0.03,0.0
1674,10.72,-1.54,2.64,-0.65,0.02,-0.22,0.0
1675,11.36,-0.38,1.2,-0.78,-0.17,0.03,0.0
1676,9.07,-0.17,2.46,-0.63,0.03,-0.07,0.0
