AccelX:10.99,AccelY:-0.70,AccelZ:1.81, GyroX:-0.88,GyroY:-0.16,GyroZ:-0.06
AccelX:8.75,AccelY:0.26,AccelZ:2.38, GyroX:-0.57,GyroY:-0.00,GyroZ:-0.03
AccelX:11.11,AccelY:-0.28,AccelZ:1.92, GyroX:-0.62,GyroY:-0.20,GyroZ:0.10
AccelX:11.27,AccelY:-0.78,AccelZ:1.84, GyroX:-0.56,GyroY:0.05,GyroZ:-0.01
AccelX:9.65,AccelY:-1.10,AccelZ:2.44, GyroX:-0.51,GyroY:0.24,GyroZ:-0.03
AccelX:11.32,AccelY:-0.95,AccelZ:2.48, GyroX:-0.51,GyroY:0.05,GyroZ:-0.16
AccelX:10.83,AccelY:-0.54,AccelZ:2.31, GyroX:-0.83,GyroY:-0.22,GyroZ:-0.10
AccelX:9.09,AccelY:0.07,AccelZ:3.28, GyroX:-0.65,GyroY:-0.08,GyroZ:-0.12
AccelX:10.53,AccelY:0.12,AccelZ:3.30, GyroX:-0.41,GyroY:0.02,GyroZ:0.17
AccelX:9.52,AccelY:-0.75,AccelZ:2.47, GyroX:-0.52,GyroY:0.21,GyroZ:0.01
AccelX:10.72,AccelY:-0.34,AccelZ:1.88, GyroX:-0.86,GyroY:-0.16,GyroZ:-0.10
AccelX:9.26,AccelY:-0.24,AccelZ:2.85, GyroX:-0.52,GyroY:-0.04,GyroZ:-0.06
AccelX:10.53,AccelY:0.22,AccelZ:2.77, GyroX:-0.33,GyroY:0.10,GyroZ:0.19
AccelX:10.78,AccelY:0.11,AccelZ:2.32, GyroX:-0.49,GyroY:0.10,GyroZ:0.17
AccelX:9.33,AccelY:-0.85,AccelZ:2.33, GyroX:-0.44,GyroY:0.19,GyroZ:0.04
AccelX:10.78,AccelY:-1.23,AccelZ:2.81, GyroX:-0.88,GyroY:0.18,GyroZ:-0.23
AccelX:11.18,AccelY:-0.36,AccelZ:1.65, GyroX:-0.99,GyroY:-0.19,GyroZ:-0.09
AccelX:9.30,AccelY:-0.22,AccelZ:2.57, GyroX:-0.58,GyroY:0.06,GyroZ:-0.07
AccelX:10.89,AccelY:0.02,AccelZ:2.57, GyroX:-0.27,GyroY:-0.13,GyroZ:0.20
AccelX:10.54,AccelY:-0.12,AccelZ:1.86, GyroX:-0.52,GyroY:0.06,GyroZ:0.03
AccelX:9.18,AccelY:-1.01,AccelZ:2.26, GyroX:-0.45,GyroY:0.13,GyroZ:0.04
AccelX:10.79,AccelY:-1.00,AccelZ:2.48, GyroX:-0.86,GyroY:0.16,GyroZ:-0.22
AccelX:11.00,AccelY:-0.59,AccelZ:1.19, GyroX:-0.94,GyroY:-0.21,GyroZ:-0.04
AccelX:9.56,AccelY:-0.05,AccelZ:2.47, GyroX:-0.71,GyroY:0.10,GyroZ:-0.10
AccelX:10.69,AccelY:0.09,AccelZ:2.41, GyroX:-0.42,GyroY:0.04,GyroZ:0.21
AccelX:10.98,AccelY:-0.52,AccelZ:1.27, GyroX:-0.63,GyroY:-0.09,GyroZ:-0.03
AccelX:9.53,AccelY:-0.79,AccelZ:2.31, GyroX:-0.44,GyroY:0.25,GyroZ:-0.03
AccelX:10.65,AccelY:-0.49,AccelZ:1.75, GyroX:-0.90,GyroY:-0.11,GyroZ:-0.06
AccelX:9.55,AccelY:0.15,AccelZ:3.06, GyroX:-0.74,GyroY:0.24,GyroZ:-0.08
AccelX:10.39,AccelY:0.62,AccelZ:3.62, GyroX:-0.49,GyroY:0.24,GyroZ:0.21
AccelX:10.75,AccelY:-0.42,AccelZ:2.76, GyroX:-0.55,GyroY:-0.04,GyroZ:0.05
AccelX:9.14,AccelY:-0.65,AccelZ:2.81, GyroX:-0.51,GyroY:0.08,GyroZ:-0.01
AccelX:10.48,AccelY:-1.04,AccelZ:3.21, GyroX:-0.81,GyroY:0.08,GyroZ:-0.18
AccelX:10.78,AccelY:-0.39,AccelZ:1.84, GyroX:-0.83,GyroY:-0.10,GyroZ:-0.06
AccelX:9.35,AccelY:-0.09,AccelZ:2.97, GyroX:-0.64,GyroY:0.16,GyroZ:-0.07
AccelX:11.31,AccelY:-0.22,AccelZ:2.54, GyroX:-0.47,GyroY:-0.12,GyroZ:0.01
AccelX:9.02,AccelY:-0.74,AccelZ:2.75, GyroX:-0.52,GyroY:0.19,GyroZ:-0.01
AccelX:11.26,AccelY:-0.42,AccelZ:1.92, GyroX:-0.83,GyroY:-0.05,GyroZ:-0.02
AccelX:9.10,AccelY:0.18,AccelZ:2.89, GyroX:-0.65,GyroY:0.22,GyroZ:-0.08
