,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Mode
2625,8.51,0.3,4.65,-0.69,0.04,-0.08,0.0
2626,9.53,0.37,5.58,-0.71,0.11,-0.07,0.0
2627,11.47,1.38,5.58,-0.67,0.16,-0.21,0.0
2628,8.01,0.79,4.35,-0.61,-0.03,0.0,0.0
2629,8.73,1.43,4.14,-0.52,0.05,-0.0,0.0
2630,9.84,1.53,5.28,-0.54,0.12,0.02,0.0
2631,9.68,1.4,5.66,-0.54,0.14,0.02,0.0
2632,8.39,1.13,4.38,-0.46,0.07,-0.01,0.0
2633,9.18,0.12,4.27,-0.69,-0.09,-0.1,0.0
2634,8.66,0.86,4.41,-0.61,-0.02,0.0,0.0
2635,9.23,0.28,4.87,-0.66,-0.02,0.04,0.0
2636,9.44,0.63,5.47,-0.57,0.09,0.04,0.0
2637,11.68,1.71,5.18,-0.63,0.2,-0.14,0.0
2638,8.21,1.06,4.45,-0.63,-0.01,0.05,0.0
2639,8.76,1.16,4.37,-0.59,0.0,0.02,0.0
2640,9.6,1.22,5.36,-0.57,0.2,-0.02,0.0
2641,9.42,1.47,5.66,-0.66,0.23,-0.11,0.0
2642,10.83,0.76,5.53,-0.51,0.18,-0.03,0.0
2643,8.4,0.82,4.56,-0.51,-0.03,0.05,0.0
2644,8.55,0.71,4.51,-0.67,0.06,-0.08,0.0
2645,9.76,0.59,5.69,-0.69,0.07,-0.02,0.0
2646,11.05,1.45,5.53,-0.54,0.18,0.01,0.0
2647,8.68,0.87,4.25,-0.62,-0.05,0.01,0.0
2648,9.65,1.05,5.49,-0.57,-0.0,0.01,0.0
2649,11.16,0.87,5.22,-0.59,0.14,0.0,0.0
2650,9.55,0.15,4.47,-0.69,-0.07,-0.02,0.0
2651,9.94,0.45,5.24,-0.86,0.17,-0.08,0.0
2652,8.54,0.87,4.39,-0.72,0.05,0.02,0.0
2653,8.55,1.01,4.26,-0.49,0.05,-0.02,0.0
2654,9.49,1.47,5.44,-0.47,0.2,0.02,0.0
2655,10.89,0.95,4.74,-0.57,0.17,-0.02,0.0
2656,8.39,0.96,4.28,-0.44,0.06,0.07,0.0
2657,9.3,0.23,4.89,-0.7,-0.09,-0.08,0.0
2658,9.43,0.85,5.54,-0.73,0.19,-0.09,0.0
2659,8.99,-0.05,5.53,-0.71,0.25,0.03,0.0
2660,8.09,0.45,4.13,-0.78,0.25,0.08,0.0
2661,7.91,0.63,4.33,-0.72,-0.08,-0.0,0.0
2662,8.52,0.8,4.53,-0.66,0.02,-0.05,0.0
2663,9.88,1.43,5.39,-0.53,0.11,-0.1,0.0
2664,9.22,0.85,5.71,-0.52,0.18,-0.11,0.0
2665,8.61,1.02,4.42,-0.36,0.04,0.12,0.0
2666,9.22,0.3,4.48,-0.68,-0.08,-0.05,0.0
2667,8.72,0.43,4.42,-0.67,0.0,-0.02,0.0
2668,8.87,0.23,5.17,-0.64,0.21,0.04,0.0
2669,11.38,1.54,5.34,-0.62,0.16,-0.03,0.0
2670,8.37,0.2,3.96,-0.69,0.3,0.11,0.0
2671,8.3,1.02,4.37,-0.69,-0.04,0.03,0.0
2672,8.6,0.54,4.53,-0.54,-0.06,-0.05,0.0
2673,11.88,0.79,5.1,-0.62,0.19,-0.02,0.0
2674,11.17,-0.36,4.04,-0.44,-0.15,-0.0,0.0
2675,8.61,1.02,4.3,-0.41,0.03,0.06,0.0
2676,8.7,0.72,4.5,-0.7,-0.05,-0.02,0.0
2677,9.48,0.56,5.21,-0.79,0.13,-0.08,0.0
2678,9.07,0.32,5.39,-0.71,0.25,0.03,0.0
2679,8.1,0.39,3.61,-0.72,0.19,0.06,0.0
2680,8.25,0.95,4.36,-0.6,-0.04,0.0,0.0
2681,8.54,1.17,4.3,-0.53,0.0,0.01,0.0
2682,9.5,1.15,5.46,-0.49,0.11,-0.0,0.0
2683,8.46,0.86,4.41,-0.44,0.07,0.1,0.0
2684,9.46,0.35,4.27,-0.61,-0.11,-0.01,0.0
2685,8.79,0.53,4.56,-0.74,-0.04,-0.04,0.0
2686,10.96,1.45,5.78,-0.66,0.23,-0.08,0.0
2687,8.48,0.51,4.08,-0.74,0.33,0.09,0.0
2688,7.98,0.86,4.41,-0.64,0.01,0.03,0.0
2689,8.76,1.23,4.28,-0.58,-0.0,-0.06,0.0
2690,9.52,1.28,5.37,-0.45,0.13,0.06,0.0
2691,11.09,1.07,5.09,-0.44,0.23,0.02,0.0
2692,8.72,0.43,3.83,-0.45,0.24,-0.1,0.0
2693,8.5,0.67,4.44,-0.52,0.01,0.04,0.0
2694,8.72,0.55,4.56,-0.61,0.03,-0.03,0.0
2695,10.14,0.39,5.5,-0.68,0.15,-0.05,0.0
2696,8.6,0.95,4.65,-0.73,0.04,-0.03,0.0
2697,8.69,1.28,4.45,-0.62,-0.02,-0.02,0.0
2698,9.55,1.64,5.44,-0.56,0.16,-0.0,0.0
2699,11.35,1.16,5.35,-0.54,0.12,0.02,0.0
2700,8.53,0.88,4.36,-0.38,-0.03,0.11,0.0
2701,8.65,0.73,4.48,-0.67,0.09,-0.02,0.0
2702,9.66,0.51,5.63,-0.78,0.14,-0.08,0.0
2703,8.39,1.27,4.13,-0.61,-0.0,0.09,0.0
2704,8.8,1.26,4.72,-0.63,-0.04,0.04,0.0
2705,9.88,1.23,5.14,-0.53,0.13,-0.03,0.0
2706,10.72,0.96,5.86,-0.48,0.13,-0.09,0.0
2707,8.42,0.92,4.28,-0.53,0.05,0.03,0.0
2708,9.24,0.34,4.39,-0.65,-0.07,-0.11,0.0
2709,8.6,0.58,4.34,-0.64,-0.07,-0.05,0.0
2710,9.9,0.94,5.42,-0.62,0.1,-0.04,0.0
2711,9.46,0.51,5.59,-0.63,0.22,0.01,0.0
2712,10.88,1.28,5.25,-0.68,0.25,-0.01,0.0
2713,8.42,1.06,4.35,-0.65,0.01,0.03,0.0
2714,8.66,0.99,4.42,-0.57,-0.04,0.01,0.0
2715,11.62,0.87,5.26,-0.52,0.16,-0.02,0.0
2716,8.2,0.61,3.44,-0.43,0.2,-0.09,0.0
2717,8.69,0.83,4.4,-0.48,-0.01,0.06,0.0
2718,9.17,0.3,4.12,-0.71,-0.08,-0.08,0.0
2719,9.16,0.34,5.18,-0.66,0.17,0.02,0.0
2720,10.78,1.3,5.64,-0.59,0.16,-0.06,0.0
2721,8.18,0.19,3.67,-0.62,0.38,0.18,0.0
2722,8.44,0.42,4.47,-0.64,0.09,0.1,0.0
2723,8.74,0.79,4.25,-0.5,0.03,-0.01,0.0
2724,12.45,0.85,4.97,-0.53,0.14,-0.02,0.0
2725,11.85,-0.38,4.11,-0.61,-0.08,-0.09,0.0
2726,9.09,0.19,4.57,-0.79,-0.04,-0.13,0.0
2727,9.6,0.63,5.48,-0.74,0.18,-0.09,0.0
2728,9.49,0.63,5.23,-0.66,0.22,-0.02,0.0
2729,10.26,0.59,5.81,-0.69,0.1,-0.08,0.0
2730,8.44,0.85,4.47,-0.59,0.06,0.03,0.0
2731,8.77,1.03,4.53,-0.66,-0.04,-0.03,0.0
2732,9.03,1.3,5.54,-0.61,0.15,-0.04,0.0
2733,11.24,0.9,5.5,-0.53,0.02,-0.02,0.0
2734,8.77,0.91,3.79,-0.41,0.28,-0.12,0.0
2735,8.71,1.16,4.35,-0.46,0.07,0.07,0.0
2736,9.12,0.31,4.37,-0.68,-0.02,-0.07,0.0
2737,8.7,0.62,4.47,-0.7,-0.06,-0.05,0.0
2738,9.44,0.61,5.34,-0.71,0.14,-0.06,0.0
2739,9.22,0.1,5.14,-0.69,0.18,-0.0,0.0
2740,8.25,1.21,4.22,-0.57,0.01,0.01,0.0
2741,8.72,1.12,4.53,-0.63,0.01,-0.07,0.0
2742,9.48,1.39,5.43,-0.48,0.19,0.03,0.0
2743,10.07,1.29,6.0,-0.48,0.24,-0.04,0.0
2744,8.49,0.4,4.02,-0.53,0.24,-0.07,0.0
2745,8.51,0.69,4.55,-0.43,0.06,0.14,0.0
2746,9.19,0.45,4.62,-0.65,-0.06,-0.08,0.0
2747,8.55,0.5,4.57,-0.68,0.0,-0.06,0.0
2748,9.63,0.75,5.52,-0.64,0.17,-0.05,0.0
2749,9.51,0.71,5.6,-0.61,0.22,-0.01,0.0
2750,9.0,0.35,5.66,-0.61,0.24,0.03,0.0
2751,11.15,1.26,5.54,-0.58,0.18,-0.06,0.0
2752,8.26,0.84,4.4,-0.71,-0.0,-0.02,0.0
2753,8.76,0.86,4.25,-0.6,-0.06,-0.06,0.0
2754,9.29,1.37,5.77,-0.73,0.2,-0.11,0.0
2755,8.51,0.8,4.64,-0.48,0.09,0.06,0.0
2756,9.82,0.21,4.58,-0.72,-0.14,-0.09,0.0
2757,8.63,0.73,4.55,-0.7,0.0,-0.03,0.0
2758,9.55,0.81,5.54,-0.72,0.17,-0.07,0.0
2759,8.69,1.16,4.62,-0.53,0.04,0.06,0.0
2760,10.12,1.27,5.24,-0.57,0.01,0.02,0.0
2761,9.64,1.1,5.71,-0.6,0.21,-0.11,0.0
2762,10.72,0.96,5.85,-0.47,0.24,-0.05,0.0
2763,8.5,1.09,4.25,-0.4,0.11,0.09,0.0
2764,8.58,0.52,4.35,-0.82,-0.07,-0.14,0.0
2765,9.81,0.49,5.22,-0.77,0.14,-0.09,0.0
2766,9.73,0.25,5.73,-0.73,0.13,0.0,0.0
2767,11.24,1.0,5.61,-0.63,0.18,-0.02,0.0
2768,8.12,0.68,4.34,-0.69,-0.07,-0.05,0.0
2769,8.79,1.08,4.22,-0.48,-0.11,0.03,0.0
2770,11.13,0.86,4.89,-0.4,0.33,0.13,0.0
2771,11.46,0.26,3.96,-0.39,-0.28,-0.04,0.0
2772,8.13,0.46,4.08,-0.46,0.04,0.04,0.0
2773,9.43,0.15,4.42,-0.87,-0.11,-0.19,0.0
2774,8.8,0.54,4.11,-0.78,-0.03,-0.12,0.0
2775,9.9,0.55,5.19,-0.76,0.11,-0.11,0.0
2776,9.55,0.11,5.09,-0.67,0.25,-0.03,0.0
2777,11.22,0.98,5.34,-0.66,0.17,-0.11,0.0
2778,8.32,1.02,4.37,-0.71,0.01,-0.01,0.0
2779,8.75,1.3,4.06,-0.5,-0.09,0.04,0.0
2780,9.71,1.44,5.34,-0.58,0.13,-0.05,0.0
2781,10.95,0.95,5.13,-0.39,0.18,0.13,0.0
2782,8.43,1.1,3.94,-0.52,0.04,0.03,0.0
2783,9.45,0.41,4.32,-0.79,-0.03,-0.15,0.0
2784,8.84,0.57,3.93,-0.78,0.09,-0.04,0.0
2785,9.65,0.66,5.23,-0.81,0.14,-0.08,0.0
2786,10.8,0.69,5.06,-0.7,0.17,-0.06,0.0
2787,8.38,0.84,4.37,-0.62,0.07,0.02,0.0
2788,8.58,1.05,4.31,-0.44,0.14,0.05,0.0
2789,9.74,1.13,5.22,-0.52,0.18,-0.01,0.0
2790,9.53,1.05,5.5,-0.53,0.16,-0.01,0.0
2791,10.71,0.91,5.51,-0.49,0.18,0.05,0.0
2792,8.57,0.98,4.31,-0.55,0.04,0.07,0.0
2793,9.38,0.24,4.58,-0.83,-0.18,-0.16,0.0
2794,9.86,0.56,5.32,-0.68,0.12,-0.14,0.0
2795,10.62,0.92,5.51,-0.58,0.18,-0.02,0.0
2796,8.54,1.04,4.43,-0.77,0.02,-0.07,0.0
2797,9.4,0.86,5.22,-0.57,0.04,0.03,0.0
2798,9.33,1.27,5.62,-0.55,0.21,-0.03,0.0
2799,10.61,0.64,5.43,-0.4,0.13,0.05,0.0
2800,8.78,0.78,4.48,-0.4,0.02,0.07,0.0
2801,8.63,0.47,4.52,-0.64,0.0,-0.05,0.0
2802,9.59,0.79,5.48,-0.67,0.13,0.0,0.0
2803,8.41,1.09,4.57,-0.79,-0.15,-0.08,0.0
2804,8.77,1.28,4.25,-0.54,0.04,0.01,0.0
2805,8.52,1.29,4.52,-0.51,0.0,0.03,0.0
2806,9.94,1.3,5.23,-0.52,0.14,0.02,0.0
2807,8.21,0.97,4.54,-0.53,0.05,0.03,0.0
2808,9.04,0.18,4.65,-0.81,-0.04,-0.18,0.0
2809,8.65,0.61,4.71,-0.76,0.01,-0.11,0.0
2810,9.81,0.58,5.62,-0.67,0.17,-0.02,0.0
2811,7.92,0.94,4.52,-0.52,-0.03,0.03,0.0
2812,8.63,1.31,4.73,-0.55,0.03,-0.02,0.0
2813,9.36,1.45,5.48,-0.51,0.16,0.02,0.0
2814,11.32,1.1,5.07,-0.48,0.22,0.1,0.0
2815,8.36,0.95,4.72,-0.44,0.08,0.08,0.0
2816,8.85,0.33,4.75,-0.74,-0.04,-0.1,0.0
2817,9.76,0.56,5.68,-0.83,0.05,-0.11,0.0
2818,9.59,0.14,5.62,-0.71,0.14,-0.02,0.0
2819,8.36,1.0,4.45,-0.54,0.02,0.0,0.0
2820,9.88,1.24,5.43,-0.5,-0.02,-0.04,0.0
2821,11.17,0.9,5.39,-0.44,0.22,0.06,0.0
2822,8.43,0.93,4.64,-0.54,0.07,-0.02,0.0
2823,9.27,0.14,4.76,-0.86,-0.06,-0.2,0.0
2824,9.82,0.52,5.52,-0.77,0.08,-0.11,0.0
2825,10.56,1.35,5.88,-0.54,0.22,-0.09,0.0
2826,7.86,0.61,4.07,-0.65,0.37,0.08,0.0
2827,8.6,0.81,4.75,-0.53,-0.09,0.07,0.0
2828,8.8,0.97,4.65,-0.49,-0.05,0.0,0.0
2829,9.64,1.53,5.52,-0.56,0.08,-0.05,0.0
2830,9.21,1.24,5.8,-0.57,0.2,-0.05,0.0
2831,10.53,1.31,5.91,-0.58,0.12,0.07,0.0
2832,8.35,1.42,4.4,-0.58,0.13,0.05,0.0
2833,9.21,0.43,4.63,-0.82,-0.01,-0.09,0.0
2834,8.64,0.88,4.46,-0.73,0.06,0.0,0.0
2835,9.11,0.45,5.5,-0.75,0.01,-0.03,0.0
2836,9.39,0.35,5.69,-0.68,0.24,0.03,0.0
2837,8.07,0.92,4.12,-0.58,0.05,-0.04,0.0
2838,8.6,1.55,4.1,-0.42,0.03,0.0,0.0
2839,9.69,1.54,5.35,-0.41,0.11,0.08,0.0
2840,8.37,1.45,4.45,-0.43,0.05,0.08,0.0
2841,9.29,0.39,4.87,-0.68,-0.09,-0.07,0.0
2842,9.79,0.71,5.33,-0.75,0.09,-0.11,0.0
2843,9.4,0.34,5.78,-0.57,0.16,0.07,0.0
2844,8.49,0.8,4.32,-0.67,-0.01,-0.03,0.0
2845,8.7,0.99,4.4,-0.54,-0.05,0.07,0.0
2846,9.84,0.92,5.27,-0.42,-0.01,0.1,0.0
2847,9.64,1.23,5.41,-0.41,0.23,0.1,0.0
2848,11.09,1.17,5.11,-0.53,0.32,-0.04,0.0
2849,8.25,0.65,4.5,-0.35,0.18,0.0,0.0
2850,8.65,0.91,4.55,-0.79,0.01,-0.14,0.0
2851,9.64,0.95,5.39,-0.88,0.1,-0.15,0.0
2852,9.62,0.92,5.55,-0.86,0.18,-0.14,0.0
2853,8.99,0.14,5.72,-0.88,0.29,-0.08,0.0
2854,7.55,0.68,3.81,-0.64,0.21,0.09,0.0
2855,8.22,1.02,4.61,-0.73,-0.12,-0.06,0.0
2856,8.44,1.47,4.37,-0.62,-0.2,-0.02,0.0
2857,9.2,1.1,5.83,-0.49,0.2,-0.0,0.0
2858,11.17,1.14,5.04,-0.42,0.21,0.06,0.0
2859,8.64,0.96,4.24,-0.48,0.09,0.02,0.0
2860,8.61,0.49,4.67,-0.73,0.04,-0.02,0.0
2861,9.62,0.4,5.58,-0.52,0.09,0.07,0.0
2862,10.76,1.04,5.82,-0.69,0.11,-0.17,0.0
2863,8.43,1.03,4.6,-0.55,0.03,0.06,0.0
2864,8.64,1.02,4.22,-0.47,0.01,0.04,0.0
2865,9.73,1.43,5.61,-0.63,0.15,-0.09,0.0
2866,10.98,1.2,5.57,-0.49,0.16,-0.05,0.0
2867,11.73,0.32,4.3,-0.48,-0.3,-0.01,0.0
2868,8.31,0.86,4.57,-0.49,0.04,0.02,0.0
2869,9.35,0.3,4.78,-0.71,-0.09,-0.13,0.0
2870,8.46,0.76,4.6,-0.72,0.07,0.0,0.0
2871,9.6,0.85,5.66,-0.63,0.2,0.0,0.0
2872,9.13,0.18,5.78,-0.74,0.23,-0.03,0.0
2873,8.61,1.17,4.22,-0.48,-0.03,0.03,0.0
2874,10.16,1.31,4.92,-0.55,-0.03,-0.03,0.0
2875,9.6,1.06,5.55,-0.54,0.29,-0.09,0.0
2876,11.44,1.12,5.05,-0.45,0.34,0.04,0.0
2877,11.13,0.75,4.18,-0.39,-0.31,0.04,0.0
2878,8.23,0.95,4.12,-0.58,0.12,-0.01,0.0
2879,9.27,0.39,4.68,-0.82,-0.14,-0.17,0.0
2880,8.79,0.33,4.55,-0.85,-0.08,-0.11,0.0
2881,9.98,0.52,5.24,-0.84,0.03,-0.12,0.0
2882,9.45,0.07,5.32,-0.67,0.17,-0.0,0.0
2883,10.94,1.17,5.25,-0.61,0.19,-0.12,0.0
2884,8.04,0.91,4.25,-0.67,0.07,-0.01,0.0
2885,8.59,1.4,4.26,-0.5,0.05,0.04,0.0
2886,9.93,1.51,5.2,-0.64,0.18,-0.02,0.0
2887,9.58,1.39,5.66,-0.67,0.24,-0.06,0.0
2888,10.86,0.93,5.52,-0.53,0.16,0.02,0.0
2889,8.47,0.85,4.54,-0.52,0.08,0.08,0.0
2890,9.19,0.2,4.52,-0.68,-0.14,-0.14,0.0
2891,10.02,0.83,5.42,-0.6,0.21,-0.03,0.0
2892,8.47,1.1,4.29,-0.7,-0.05,-0.02,0.0
2893,8.58,1.0,4.13,-0.55,-0.04,0.01,0.0
2894,9.03,1.25,5.47,-0.54,0.16,-0.07,0.0
2895,11.26,0.92,5.32,-0.49,0.05,0.03,0.0
2896,11.48,-0.04,3.91,-0.53,-0.26,-0.08,0.0
2897,8.6,1.09,4.18,-0.42,0.13,0.07,0.0
2898,8.59,0.56,4.44,-0.76,0.01,-0.05,0.0
2899,9.83,0.85,5.35,-0.74,0.16,-0.12,0.0
2900,8.63,1.15,4.51,-0.46,-0.09,-0.03,0.0
2901,9.07,1.1,5.67,-0.54,0.16,-0.02,0.0
2902,11.11,0.92,5.53,-0.48,0.14,0.09,0.0
2903,8.4,0.96,4.4,-0.47,0.02,0.06,0.0
2904,9.37,0.37,4.62,-0.71,-0.07,-0.12,0.0
2905,8.66,0.78,4.22,-0.7,0.04,-0.03,0.0
2906,10.03,0.63,4.98,-0.7,0.12,-0.08,0.0
2907,10.96,1.27,5.6,-0.66,0.23,-0.11,0.0
2908,8.07,0.97,4.37,-0.57,-0.06,0.05,0.0
2909,8.66,1.43,4.41,-0.4,0.04,0.05,0.0
2910,10.12,1.22,5.23,-0.48,0.02,0.05,0.0
2911,9.53,1.3,5.43,-0.47,0.17,0.01,0.0
2912,11.04,1.12,5.19,-0.53,0.15,0.04,0.0
2913,8.46,0.88,4.26,-0.48,0.13,0.11,0.0
2914,9.63,0.23,4.47,-0.64,-0.08,-0.07,0.0
2915,8.61,0.75,4.38,-0.62,0.04,-0.03,0.0
2916,9.63,0.63,5.6,-0.71,0.16,-0.03,0.0
2917,8.33,0.82,4.49,-0.73,-0.04,-0.07,0.0
2918,8.79,1.16,4.32,-0.59,-0.04,-0.06,0.0
2919,10.14,1.33,5.26,-0.46,0.17,-0.02,0.0
2920,9.01,1.62,5.64,-0.5,0.28,-0.07,0.0
2921,11.23,1.42,5.21,-0.57,0.15,0.01,0.0
2922,8.14,1.08,4.58,-0.39,0.11,0.08,0.0
2923,9.6,0.35,4.52,-0.77,-0.04,-0.13,0.0
2924,9.38,0.45,5.36,-0.66,0.15,0.02,0.0
2925,9.33,0.04,5.54,-0.7,0.12,0.04,0.0
2926,8.23,0.92,4.32,-0.52,-0.02,0.07,0.0
2927,8.83,0.87,4.15,-0.42,-0.02,0.04,0.0
2928,9.57,1.25,5.1,-0.58,0.17,-0.01,0.0
2929,9.38,1.41,5.24,-0.63,0.2,-0.06,0.0
2930,9.25,1.46,5.4,-0.62,0.2,-0.09,0.0
2931,11.31,0.99,5.52,-0.6,0.18,0.05,0.0
2932,8.39,1.05,4.44,-0.34,0.06,0.12,0.0
2933,9.39,0.11,4.47,-0.64,-0.05,-0.06,0.0
2934,8.6,0.92,4.32,-0.66,0.02,-0.04,0.0
2935,9.76,0.63,5.46,-0.77,0.13,-0.12,0.0
2936,9.57,0.74,5.5,-0.78,0.24,-0.09,0.0
2937,10.88,1.21,5.64,-0.68,0.05,-0.19,0.0
2938,8.52,1.19,4.23,-0.56,0.01,0.01,0.0
2939,10.04,1.29,5.28,-0.55,0.13,0.02,0.0
2940,11.5,0.96,5.01,-0.46,0.22,0.06,0.0
2941,8.25,0.94,4.12,-0.47,0.12,0.03,0.0
2942,9.68,0.12,4.65,-0.69,-0.07,-0.11,0.0
2943,8.54,0.61,4.43,-0.54,0.11,0.02,0.0
2944,9.83,0.48,5.38,-0.57,0.14,0.01,0.0
2945,10.67,1.39,5.31,-0.69,0.26,-0.02,0.0
2946,8.25,0.32,3.78,-0.77,0.23,0.06,0.0
2947,8.3,0.96,4.45,-0.62,-0.1,-0.07,0.0
2948,9.9,1.86,5.15,-0.59,0.19,-0.04,0.0
2949,10.22,1.31,5.86,-0.57,0.24,-0.07,0.0
2950,7.75,0.23,3.63,-0.38,0.15,0.05,0.0
2951,8.51,0.73,4.16,-0.44,0.07,0.11,0.0
2952,9.61,0.21,4.49,-0.79,-0.16,-0.11,0.0
2953,9.03,0.56,4.66,-0.81,-0.02,-0.08,0.0
2954,9.25,0.9,5.29,-0.7,0.18,-0.13,0.0
2955,8.27,1.07,4.18,-0.7,-0.05,-0.0,0.0
2956,8.51,1.36,4.15,-0.52,0.04,-0.02,0.0
2957,9.99,1.39,5.34,-0.61,0.05,-0.01,0.0
2958,10.96,0.72,5.47,-0.42,0.16,0.15,0.0
2959,8.38,0.91,4.29,-0.46,0.01,0.09,0.0
2960,8.56,0.68,4.54,-0.71,0.03,0.01,0.0
2961,10.03,0.45,5.38,-0.72,0.1,-0.03,0.0
2962,11.62,1.24,5.54,-0.75,0.22,-0.15,0.0
2963,8.35,0.98,4.22,-0.59,-0.07,-0.03,0.0
2964,8.77,1.06,4.1,-0.53,-0.08,0.01,0.0
2965,9.89,1.42,5.24,-0.64,0.17,-0.06,0.0
2966,9.35,1.51,5.27,-0.63,0.21,-0.12,0.0
2967,9.9,0.96,5.39,-0.6,0.19,-0.04,0.0
2968,11.06,-0.11,3.95,-0.53,-0.33,-0.03,0.0
2969,8.48,0.88,4.0,-0.44,0.04,0.01,0.0
2970,9.45,0.17,4.3,-0.75,-0.15,-0.16,0.0
2971,9.99,0.91,5.27,-0.7,0.2,-0.18,0.0
2972,8.13,1.09,4.49,-0.8,-0.05,-0.12,0.0
2973,10.99,1.01,5.03,-0.45,0.21,0.07,0.0
2974,8.79,1.14,4.21,-0.43,0.11,-0.03,0.0
2975,8.85,1.04,4.19,-0.7,0.0,-0.04,0.0
2976,9.97,0.85,5.09,-0.74,0.08,-0.11,0.0
2977,10.69,1.26,5.32,-0.79,0.15,-0.08,0.0
2978,8.43,1.41,4.29,-0.7,-0.06,0.0,0.0
2979,8.63,1.33,4.21,-0.48,0.07,0.02,0.0
2980,9.73,1.45,5.08,-0.53,0.01,0.02,0.0
2981,9.59,1.66,5.68,-0.56,0.25,-0.04,0.0
2982,10.92,1.21,5.47,-0.54,0.32,-0.0,0.0
2983,8.57,1.36,4.36,-0.6,0.09,0.01,0.0
2984,9.22,0.28,4.77,-0.81,-0.12,-0.08,0.0
2985,9.34,0.62,5.4,-0.69,0.03,-0.05,0.0
2986,9.43,0.72,5.51,-0.59,0.11,-0.0,0.0
2987,8.15,0.72,4.78,-0.62,-0.03,-0.03,0.0
2988,8.26,1.11,4.81,-0.44,-0.06,0.03,0.0
2989,9.36,1.51,5.57,-0.58,0.14,-0.06,0.0
2990,10.88,0.85,5.53,-0.69,0.15,0.02,0.0
2991,8.63,1.07,4.33,-0.48,0.07,0.01,0.0
2992,9.16,0.19,4.91,-0.81,-0.12,-0.14,0.0
2993,8.65,0.55,4.66,-0.74,-0.06,-0.07,0.0
2994,9.3,0.84,5.71,-0.64,0.25,-0.02,0.0
2995,8.23,1.08,4.11,-0.6,0.02,-0.02,0.0
2996,8.53,1.36,4.37,-0.55,0.11,0.04,0.0
2997,9.58,1.33,5.57,-0.6,0.09,-0.04,0.0
2998,11.29,1.14,5.5,-0.47,0.23,0.04,0.0
2999,8.57,1.21,4.32,-0.35,0.12,0.11,0.0
3000,9.71,0.16,4.53,-0.77,-0.03,-0.06,0.0
3001,9.69,0.74,5.27,-0.8,0.19,-0.19,0.0
3002,9.45,0.86,5.58,-0.77,0.2,-0.13,0.0
3003,8.17,1.07,4.68,-0.62,-0.04,0.04,0.0
3004,8.26,1.36,4.37,-0.53,0.08,0.05,0.0
3005,9.99,1.25,5.41,-0.57,0.0,0.02,0.0
3006,10.43,0.87,5.91,-0.49,0.21,0.03,0.0
3007,8.48,0.99,4.28,-0.4,0.01,0.06,0.0
3008,9.24,0.44,4.64,-0.78,-0.0,-0.17,0.0
3009,8.59,0.73,4.32,-0.83,0.11,-0.14,0.0
3010,9.92,0.6,5.37,-0.67,0.23,-0.07,0.0
3011,8.57,1.05,4.5,-0.51,0.01,-0.01,0.0
3012,10.14,1.25,5.22,-0.72,-0.0,-0.12,0.0
3013,10.29,0.79,5.4,-0.53,0.21,-0.03,0.0
3014,8.6,0.88,4.28,-0.41,0.1,0.09,0.0
3015,9.04,0.43,4.57,-0.79,0.01,-0.06,0.0
3016,8.54,0.67,4.82,-0.83,0.05,-0.07,0.0
3017,9.61,0.55,5.75,-0.72,0.12,-0.07,0.0
3018,9.21,0.31,5.62,-0.72,0.24,0.06,0.0
3019,10.88,0.93,5.56,-0.67,0.18,-0.09,0.0
3020,7.98,1.12,4.84,-0.37,-0.02,0.07,0.0
3021,8.55,1.3,4.8,-0.42,0.01,0.09,0.0
3022,9.95,1.4,5.4,-0.5,0.03,0.01,0.0
3023,9.2,1.36,5.81,-0.58,0.23,-0.03,0.0
3024,11.27,1.32,4.92,-0.6,0.21,-0.01,0.0
3025,8.36,1.02,4.69,-0.57,0.06,0.05,0.0
3026,8.99,0.38,4.79,-0.9,0.02,-0.11,0.0
3027,8.55,0.8,4.7,-0.85,0.05,-0.05,0.0
3028,9.44,0.33,5.31,-0.86,-0.09,-0.09,0.0
3029,10.9,0.91,5.69,-0.65,0.21,0.0,0.0
3030,8.74,0.64,4.55,-0.61,0.01,-0.03,0.0
3031,8.53,1.11,4.46,-0.43,-0.03,0.07,0.0
3032,9.84,1.15,5.26,-0.43,0.12,0.01,0.0
3033,9.57,1.4,5.64,-0.46,0.23,-0.0,0.0
3034,10.99,1.14,5.81,-0.43,0.22,0.01,0.0
3035,10.93,-0.0,4.24,-0.58,-0.32,-0.04,0.0
3036,9.29,-0.04,4.93,-0.83,-0.11,-0.16,0.0
3037,9.35,0.12,5.37,-0.63,0.17,0.04,0.0
3038,8.73,1.05,4.75,-0.52,-0.09,-0.05,0.0
3039,9.85,1.09,5.34,-0.65,0.07,-0.07,0.0
3040,9.35,1.18,5.65,-0.66,0.18,-0.12,0.0
3041,10.72,0.68,5.06,-0.55,0.25,0.05,0.0
3042,8.54,0.85,4.46,-0.53,0.11,0.09,0.0
3043,8.9,0.48,4.66,-0.78,0.02,-0.07,0.0
3044,8.56,0.75,4.71,-0.78,0.05,-0.03,0.0
3045,9.81,0.66,5.6,-0.65,0.08,-0.04,0.0
3046,9.39,0.46,5.76,-0.7,0.24,0.02,0.0
3047,11.3,1.61,5.49,-0.61,0.16,-0.16,0.0
3048,8.17,1.08,4.63,-0.6,0.0,0.02,0.0
